type,lr,epoch,hidden/loss,knn/MSE,precision,recall
prediction,0.1,1,0.092100625332,0.042235393077,0.0778145695364,0.00476496953224
cf,0.1,1, 'decode',5.0,0.0718543046358,0.0035522290614
cf,0.1,1, 'decode',100.0,0.179470198675,0.0122658205777
cf,0.1,1, 'decode',200.0,0.192715231788,0.0140343419361
cf,0.1,1, 'decode',500.0,0.226158940397,0.0158727866512
cf,0.1,1, 'hidden',5.0,0.249337748344,0.0198000972691
cf,0.1,1, 'hidden',100.0,0.448675496689,0.0470050160375
cf,0.1,1, 'hidden',200.0,0.455298013245,0.046634530166
cf,0.1,1, 'hidden',500.0,0.427814569536,0.0425514673534
cf,0.1,1, 'hidden_sigmoid',5.0,0.119867549669,0.00594746869202
cf,0.1,1, 'hidden_sigmoid',100.0,0.253973509934,0.0199140209339
cf,0.1,1, 'hidden_sigmoid',200.0,0.292052980132,0.0227014386485
cf,0.1,1, 'hidden_sigmoid',500.0,0.318874172185,0.0264932480569
prediction,0.1,2,0.043787270784,0.040446285158,0.0655629139073,0.00526637787006
cf,0.1,2, 'decode',5.0,0.0145695364238,0.000418398852566
cf,0.1,2, 'decode',100.0,0.0304635761589,0.0013836922444
cf,0.1,2, 'decode',200.0,0.0258278145695,0.000983673675248
cf,0.1,2, 'decode',500.0,0.0182119205298,0.000866880081431
cf,0.1,2, 'hidden',5.0,0.204635761589,0.0153385010861
cf,0.1,2, 'hidden',100.0,0.429801324503,0.0423727971253
cf,0.1,2, 'hidden',200.0,0.430132450331,0.0420406538909
cf,0.1,2, 'hidden',500.0,0.393046357616,0.038109111036
cf,0.1,2, 'hidden_sigmoid',5.0,0.0139072847682,0.000364134303373
cf,0.1,2, 'hidden_sigmoid',100.0,0.0198675496689,0.000941573621704
cf,0.1,2, 'hidden_sigmoid',200.0,0.0115894039735,0.000361782427142
cf,0.1,2, 'hidden_sigmoid',500.0,0.0387417218543,0.00145331848087
prediction,0.1,3,0.042234535591,0.039537541568,0.0569536423841,0.00489583757763
cf,0.1,3, 'decode',5.0,0.19701986755,0.016869387041
cf,0.1,3, 'decode',100.0,0.150993377483,0.00959765111064
cf,0.1,3, 'decode',200.0,0.103973509934,0.00517453946484
cf,0.1,3, 'decode',500.0,0.0711920529801,0.00399886262718
cf,0.1,3, 'hidden',5.0,0.214569536424,0.0161615808082
cf,0.1,3, 'hidden',100.0,0.43940397351,0.0442055456043
cf,0.1,3, 'hidden',200.0,0.447682119205,0.0452575439337
cf,0.1,3, 'hidden',500.0,0.42880794702,0.0420857531343
cf,0.1,3, 'hidden_sigmoid',5.0,0.156953642384,0.0136464053712
cf,0.1,3, 'hidden_sigmoid',100.0,0.149337748344,0.00973315904988
cf,0.1,3, 'hidden_sigmoid',200.0,0.104635761589,0.00525010362642
cf,0.1,3, 'hidden_sigmoid',500.0,0.0572847682119,0.00346665388682
prediction,0.1,4,0.041958249341,0.039943765848,0.0539735099338,0.00463190646111
cf,0.1,4, 'decode',5.0,0.0602649006623,0.00248160253079
cf,0.1,4, 'decode',100.0,0.0347682119205,0.00220048714868
cf,0.1,4, 'decode',200.0,0.0337748344371,0.00187903344879
cf,0.1,4, 'decode',500.0,0.0284768211921,0.00159930542986
cf,0.1,4, 'hidden',5.0,0.247350993377,0.0190199824293
cf,0.1,4, 'hidden',100.0,0.427814569536,0.0426666470464
cf,0.1,4, 'hidden',200.0,0.429801324503,0.042920405154
cf,0.1,4, 'hidden',500.0,0.387417218543,0.0377072959014
cf,0.1,4, 'hidden_sigmoid',5.0,0.0894039735099,0.00417638151386
cf,0.1,4, 'hidden_sigmoid',100.0,0.0569536423841,0.00297734470801
cf,0.1,4, 'hidden_sigmoid',200.0,0.0460264900662,0.0027671102789
cf,0.1,4, 'hidden_sigmoid',500.0,0.0281456953642,0.00154846861765
prediction,0.1,5,0.043063625979,0.040278401225,0.0311258278146,0.00246365843554
cf,0.1,5, 'decode',5.0,0.0387417218543,0.00210979805144
cf,0.1,5, 'decode',100.0,0.0284768211921,0.00200848090285
cf,0.1,5, 'decode',200.0,0.0215231788079,0.00136463142409
cf,0.1,5, 'decode',500.0,0.00960264900662,0.000662835217142
cf,0.1,5, 'hidden',5.0,0.044701986755,0.00166593747779
cf,0.1,5, 'hidden',100.0,0.237748344371,0.0136784147087
cf,0.1,5, 'hidden',200.0,0.291390728477,0.0193029585444
cf,0.1,5, 'hidden',500.0,0.299337748344,0.0218969695268
cf,0.1,5, 'hidden_sigmoid',5.0,0.0966887417219,0.00713221561009
