type,lr,epoch,hidden/loss,knn/MSE,precision,recall
prediction,0.1,1,0.093586820249,0.042119737714,0.0546357615894,0.00357663407788
cf,0.1,1, 'decode',5.0,0.108609271523,0.00587225560059
cf,0.1,1, 'decode',100.0,0.223841059603,0.0174060723336
cf,0.1,1, 'decode',200.0,0.189735099338,0.0112840818294
cf,0.1,1, 'decode',500.0,0.262913907285,0.0182422575897
cf,0.1,1, 'hidden',5.0,0.215562913907,0.016266123077
cf,0.1,1, 'hidden',100.0,0.447350993377,0.0443219339198
cf,0.1,1, 'hidden',200.0,0.440397350993,0.0429143106518
cf,0.1,1, 'hidden',500.0,0.405960264901,0.0385452722993
cf,0.1,1, 'hidden_sigmoid',5.0,0.108609271523,0.00546780109108
cf,0.1,1, 'hidden_sigmoid',100.0,0.243708609272,0.0182926649021
cf,0.1,1, 'hidden_sigmoid',200.0,0.285761589404,0.0229324855483
cf,0.1,1, 'hidden_sigmoid',500.0,0.357947019868,0.0316523357224
prediction,0.1,2,0.04379231033,0.040454644709,0.0609271523179,0.00497564960063
cf,0.1,2, 'decode',5.0,0.05,0.00231915834305
cf,0.1,2, 'decode',100.0,0.094701986755,0.00744680407829
cf,0.1,2, 'decode',200.0,0.0539735099338,0.00295285476591
cf,0.1,2, 'decode',500.0,0.0387417218543,0.00202665909569
cf,0.1,2, 'hidden',5.0,0.230132450331,0.0179609539175
cf,0.1,2, 'hidden',100.0,0.449337748344,0.0463198033111
cf,0.1,2, 'hidden',200.0,0.456291390728,0.0471524604954
cf,0.1,2, 'hidden',500.0,0.415562913907,0.0408622645798
cf,0.1,2, 'hidden_sigmoid',5.0,0.0473509933775,0.00203763926116
cf,0.1,2, 'hidden_sigmoid',100.0,0.0546357615894,0.00397188162444
cf,0.1,2, 'hidden_sigmoid',200.0,0.0884105960265,0.00438133875802
cf,0.1,2, 'hidden_sigmoid',500.0,0.186754966887,0.0107645725029
prediction,0.1,3,0.042250220448,0.039714414626,0.0668874172185,0.00487368360363
cf,0.1,3, 'decode',5.0,0.115894039735,0.0105892694651
cf,0.1,3, 'decode',100.0,0.150331125828,0.0078535822487
cf,0.1,3, 'decode',200.0,0.123841059603,0.00840887473764
cf,0.1,3, 'decode',500.0,0.064238410596,0.00344074899579
cf,0.1,3, 'hidden',5.0,0.190066225166,0.0135871075234
cf,0.1,3, 'hidden',100.0,0.431456953642,0.042702648987
cf,0.1,3, 'hidden',200.0,0.452317880795,0.0446919145849
cf,0.1,3, 'hidden',500.0,0.45298013245,0.0452513852762
cf,0.1,3, 'hidden_sigmoid',5.0,0.115894039735,0.0105892694651
cf,0.1,3, 'hidden_sigmoid',100.0,0.151655629139,0.00876561596861
cf,0.1,3, 'hidden_sigmoid',200.0,0.102317880795,0.00539117247557
cf,0.1,3, 'hidden_sigmoid',500.0,0.0655629139073,0.0034281869114
prediction,0.1,4,0.042005487359,0.040124792605,0.112913907285,0.00848324112019
cf,0.1,4, 'decode',5.0,0.00298013245033,0.000176375148811
cf,0.1,4, 'decode',100.0,0.0115894039735,0.000775229236446
cf,0.1,4, 'decode',200.0,0.0115894039735,0.000744300187853
cf,0.1,4, 'decode',500.0,0.0115894039735,0.000907652452261
cf,0.1,4, 'hidden',5.0,0.222516556291,0.015791721406
cf,0.1,4, 'hidden',100.0,0.417880794702,0.040960057491
cf,0.1,4, 'hidden',200.0,0.449337748344,0.0446068464418
cf,0.1,4, 'hidden',500.0,0.422847682119,0.0416258855964
cf,0.1,4, 'hidden_sigmoid',5.0,0.00496688741722,0.000147600616508
cf,0.1,4, 'hidden_sigmoid',100.0,0.00695364238411,0.000409379285184
cf,0.1,4, 'hidden_sigmoid',200.0,0.00529801324503,0.000141941953631
cf,0.1,4, 'hidden_sigmoid',500.0,0.00529801324503,0.000226158483984
prediction,0.1,5,0.043132883424,0.040329799056,0.0427152317881,0.00257925427823
