type,lr,epoch,hidden/loss,knn/MSE,precision,recall
prediction,0.1,1,0.092579782295,0.041904635727,0.062582781457,0.00558303672299
cf,0.1,1, 'decode',5.0,0.207947019868,0.0165544661017
cf,0.1,1, 'decode',100.0,0.18178807947,0.0139882495592
cf,0.1,1, 'decode',200.0,0.14238410596,0.00873684823749
cf,0.1,1, 'decode',500.0,0.181456953642,0.0142554901322
cf,0.1,1, 'hidden',5.0,0.211258278146,0.0163025959465
cf,0.1,1, 'hidden',100.0,0.430132450331,0.0409318672478
cf,0.1,1, 'hidden',200.0,0.434437086093,0.0429113442675
cf,0.1,1, 'hidden',500.0,0.383112582781,0.0365700679175
cf,0.1,1, 'hidden_sigmoid',5.0,0.225165562914,0.0171839869759
cf,0.1,1, 'hidden_sigmoid',100.0,0.257947019868,0.0242813259999
cf,0.1,1, 'hidden_sigmoid',200.0,0.216225165563,0.0169330136736
cf,0.1,1, 'hidden_sigmoid',500.0,0.222847682119,0.0157963784127
prediction,0.1,2,0.043787368406,0.040430027991,0.0728476821192,0.00568218217145
cf,0.1,2, 'decode',5.0,0.0543046357616,0.00248077205234
cf,0.1,2, 'decode',100.0,0.0433774834437,0.00194425591223
cf,0.1,2, 'decode',200.0,0.0288079470199,0.00157182047065
cf,0.1,2, 'decode',500.0,0.0417218543046,0.0023054452276
cf,0.1,2, 'hidden',5.0,0.227814569536,0.0176707495697
cf,0.1,2, 'hidden',100.0,0.434437086093,0.0440564870556
cf,0.1,2, 'hidden',200.0,0.450662251656,0.0456737452576
cf,0.1,2, 'hidden',500.0,0.424503311258,0.0410150073611
cf,0.1,2, 'hidden_sigmoid',5.0,0.044701986755,0.00218302820548
cf,0.1,2, 'hidden_sigmoid',100.0,0.0248344370861,0.00124916067116
cf,0.1,2, 'hidden_sigmoid',200.0,0.0460264900662,0.0017042179492
cf,0.1,2, 'hidden_sigmoid',500.0,0.0533112582781,0.0022349127486
prediction,0.1,3,0.04222152554,0.039476048201,0.0586092715232,0.00461252344065
cf,0.1,3, 'decode',5.0,0.191721854305,0.0134249753883
cf,0.1,3, 'decode',100.0,0.165231788079,0.00998863805137
cf,0.1,3, 'decode',200.0,0.122516556291,0.00711702675924
cf,0.1,3, 'decode',500.0,0.073178807947,0.00368081461101
cf,0.1,3, 'hidden',5.0,0.226158940397,0.0158071673658
cf,0.1,3, 'hidden',100.0,0.434105960265,0.0423334200651
cf,0.1,3, 'hidden',200.0,0.434105960265,0.0423495297974
cf,0.1,3, 'hidden',500.0,0.412251655629,0.0397777421431
cf,0.1,3, 'hidden_sigmoid',5.0,0.18642384106,0.0131084033023
cf,0.1,3, 'hidden_sigmoid',100.0,0.145695364238,0.00869039408385
cf,0.1,3, 'hidden_sigmoid',200.0,0.111920529801,0.00651102265101
cf,0.1,3, 'hidden_sigmoid',500.0,0.0533112582781,0.00228745065298
prediction,0.1,4,0.041914237758,0.040332779288,0.0639072847682,0.00585846444679
cf,0.1,4, 'decode',5.0,0.0933774834437,0.00566454444324
cf,0.1,4, 'decode',100.0,0.035761589404,0.00219761843775
cf,0.1,4, 'decode',200.0,0.0245033112583,0.00133937924139
cf,0.1,4, 'decode',500.0,0.00728476821192,0.000427002789357
cf,0.1,4, 'hidden',5.0,0.231125827815,0.0183130616291
cf,0.1,4, 'hidden',100.0,0.446357615894,0.0453392069728
cf,0.1,4, 'hidden',200.0,0.442052980132,0.0453957490738
cf,0.1,4, 'hidden',500.0,0.409933774834,0.0421562005361
cf,0.1,4, 'hidden_sigmoid',5.0,0.104966887417,0.00643601413328
cf,0.1,4, 'hidden_sigmoid',100.0,0.0473509933775,0.00266255765115
cf,0.1,4, 'hidden_sigmoid',200.0,0.0440397350993,0.0031693908877
cf,0.1,4, 'hidden_sigmoid',500.0,0.0480132450331,0.00264816416992
prediction,0.1,5,0.04315060281,0.040347706526,0.0344370860927,0.00269043042247
cf,0.1,5, 'decode',5.0,0.023178807947,0.00123773186995
cf,0.1,5, 'decode',100.0,0.0433774834437,0.00320973762618
cf,0.1,5, 'decode',200.0,0.0367549668874,0.0025393152641
cf,0.1,5, 'decode',500.0,0.0145695364238,0.000846613480461
cf,0.1,5, 'hidden',5.0,0.0301324503311,0.000941576599089
cf,0.1,5, 'hidden',100.0,0.176490066225,0.00950885471133
cf,0.1,5, 'hidden',200.0,0.203311258278,0.011945556315
cf,0.1,5, 'hidden',500.0,0.223178807947,0.0151680061183
cf,0.1,5, 'hidden_sigmoid',5.0,0.0930463576159,0.00582756245647
cf,0.1,5, 'hidden_sigmoid',100.0,0.0168874172185,0.00110662543107
cf,0.1,5, 'hidden_sigmoid',200.0,0.00993377483444,0.00072409334736
cf,0.1,5, 'hidden_sigmoid',500.0,0.00629139072848,0.000376745823591
prediction,0.1,6,0.04360588468,0.040747337043,0.00264900662252,0.000164458267226
cf,0.1,6, 'decode',5.0,0.284768211921,0.023020607396
cf,0.1,6, 'decode',100.0,0.145695364238,0.0098429550148
cf,0.1,6, 'decode',200.0,0.094701986755,0.0061986501679
cf,0.1,6, 'decode',500.0,0.0599337748344,0.00343036178711
cf,0.1,6, 'hidden',5.0,0.000331125827815,1.89865726958e-06
cf,0.1,6, 'hidden',100.0,0.000331125827815,1.89865726958e-06
cf,0.1,6, 'hidden',200.0,0.000331125827815,1.89865726958e-06
cf,0.1,6, 'hidden',500.0,0.0,0.0
cf,0.1,6, 'hidden_sigmoid',5.0,0.266556291391,0.0217058589879
cf,0.1,6, 'hidden_sigmoid',100.0,0.127814569536,0.00699980717853
cf,0.1,6, 'hidden_sigmoid',200.0,0.0834437086093,0.00460414295167
cf,0.1,6, 'hidden_sigmoid',500.0,0.0645695364238,0.00322987546255
prediction,0.1,7,0.043670313671,0.040275860577,0.00364238410596,0.000652587801856
cf,0.1,7, 'decode',5.0,0.222185430464,0.0198283776953
cf,0.1,7, 'decode',100.0,0.173841059603,0.0101199453673
cf,0.1,7, 'decode',200.0,0.0930463576159,0.00478373118148
cf,0.1,7, 'decode',500.0,0.0645695364238,0.00367983068357
cf,0.1,7, 'hidden',5.0,0.000331125827815,1.89865726958e-06
cf,0.1,7, 'hidden',100.0,0.000331125827815,1.89865726958e-06
cf,0.1,7, 'hidden',200.0,0.000331125827815,1.89865726958e-06
cf,0.1,7, 'hidden',500.0,0.00132450331126,2.37272005374e-05
cf,0.1,7, 'hidden_sigmoid',5.0,0.216225165563,0.0188544556222
cf,0.1,7, 'hidden_sigmoid',100.0,0.13642384106,0.00832926733141
cf,0.1,7, 'hidden_sigmoid',200.0,0.109602649007,0.00541523951093
cf,0.1,7, 'hidden_sigmoid',500.0,0.0612582781457,0.00312881003619
prediction,0.1,8,0.043558010019,0.040465999394,0.00596026490066,0.000460482108582
cf,0.1,8, 'decode',5.0,0.198344370861,0.0165342540076
cf,0.1,8, 'decode',100.0,0.157284768212,0.00979323234975
cf,0.1,8, 'decode',200.0,0.115562913907,0.00604143190031
cf,0.1,8, 'decode',500.0,0.067880794702,0.00329384711397
cf,0.1,8, 'hidden',5.0,0.000993377483444,9.2379123703e-06
cf,0.1,8, 'hidden',100.0,0.0115894039735,0.000416885457211
cf,0.1,8, 'hidden',200.0,0.0152317880795,0.000759774645758
cf,0.1,8, 'hidden',500.0,0.0228476821192,0.00108997998966
cf,0.1,8, 'hidden_sigmoid',5.0,0.234437086093,0.0185451524175
cf,0.1,8, 'hidden_sigmoid',100.0,0.149337748344,0.00896291614065
cf,0.1,8, 'hidden_sigmoid',200.0,0.114900662252,0.00658261659977
cf,0.1,8, 'hidden_sigmoid',500.0,0.082119205298,0.00482334361953
prediction,0.1,9,0.04377327291,0.041369836777,0.00728476821192,0.000625707637285
cf,0.1,9, 'decode',5.0,0.222516556291,0.0196663530234
cf,0.1,9, 'decode',100.0,0.151986754967,0.0090045428738
cf,0.1,9, 'decode',200.0,0.109602649007,0.00587455734128
cf,0.1,9, 'decode',500.0,0.0615894039735,0.00337193666868
cf,0.1,9, 'hidden',5.0,0.000331125827815,1.89865726958e-06
cf,0.1,9, 'hidden',100.0,0.000331125827815,5.59334168606e-06
cf,0.1,9, 'hidden',200.0,0.000662251655629,8.78337856288e-06
cf,0.1,9, 'hidden',500.0,0.000331125827815,1.67235266573e-05
cf,0.1,9, 'hidden_sigmoid',5.0,0.219205298013,0.0190811184733
cf,0.1,9, 'hidden_sigmoid',100.0,0.159271523179,0.00996694881145
