type,lr,epoch,hidden/loss,knn/MSE,precision,recall
cf,0.01,5, 'decode',100.0,0.000331125827815,1.89865726958e-06
cf,0.01,5, 'hidden',5.0,0.000331125827815,1.89865726958e-06
cf,0.01,5, 'hidden',100.0,0.000331125827815,1.89865726958e-06
cf,0.01,5, 'hidden',200.0,0.000331125827815,1.89865726958e-06
cf,0.01,5, 'hidden_sigmoid',5.0,0.000331125827815,1.89865726958e-06
prediction,0.01,6,0.041617875966,0.039441250264,0.11357615894,0.00801853968747
cf,0.01,6, 'hidden_sigmoid',200.0,0.000993377483444,2.13430012697e-05
prediction,0.01,7,0.041624695014,0.039626017212,0.0837748344371,0.00550622831279
cf,0.01,7, 'hidden_sigmoid',100.0,0.00264900662252,7.7686589833e-05
prediction,0.01,8,0.041788736549,0.039458174258,0.144039735099,0.0123737344543
cf,0.01,8, 'hidden_sigmoid',200.0,0.00198675496689,4.15918786237e-05
prediction,0.01,9,0.041882894933,0.039560116827,0.120860927152,0.00967217548247
cf,0.01,9, 'hidden_sigmoid',500.0,0.00198675496689,9.26545809522e-05
prediction,0.01,10,0.04193422332,0.03975833579,0.133443708609,0.010269478991
cf,0.01,10, 'hidden_sigmoid',500.0,0.0023178807947,4.18471450293e-05
prediction,0.01,11,0.041814353508,0.039695955812,0.0930463576159,0.00639889469483
cf,0.01,11, 'hidden',500.0,0.00430463576159,0.00017914382682
prediction,0.01,12,0.041910803996,0.039747945964,0.130794701987,0.0115201244218
cf,0.01,12, 'hidden_sigmoid',200.0,0.00397350993377,0.00010883214437
prediction,0.01,13,0.04183830316,0.039948042482,0.0490066225166,0.00292802563149
cf,0.01,13, 'hidden',500.0,0.169867549669,0.00961533423707
prediction,0.01,14,0.04198601135,0.039697896689,0.13178807947,0.0114392872557
cf,0.01,14, 'hidden_sigmoid',100.0,0.0023178807947,3.57149291259e-05
prediction,0.01,15,0.041918190387,0.040153548121,0.0976821192053,0.00672286950471
cf,0.01,15, 'decode',5.0,0.0930463576159,0.00498767498388
cf,0.01,15, 'hidden_sigmoid',5.0,0.0930463576159,0.00498767498388
prediction,0.01,16,0.042028394169,0.039844546467,0.129801324503,0.0112298053945
cf,0.01,16, 'hidden_sigmoid',100.0,0.00662251655629,0.000200962633363
prediction,0.01,17,0.042059699694,0.039963074028,0.120860927152,0.0097245028839
cf,0.01,17, 'hidden_sigmoid',200.0,0.00496688741722,0.000202380601948
prediction,0.01,18,0.042101996353,0.039972584694,0.125165562914,0.00920581546012
cf,0.01,18, 'hidden_sigmoid',500.0,0.00761589403974,0.000291260790554
prediction,0.01,19,0.042157401641,0.040204823017,0.125165562914,0.010139983207
cf,0.01,19, 'hidden_sigmoid',500.0,0.0119205298013,0.000555630930018
prediction,0.01,20,0.04223408593,0.04003836587,0.0973509933775,0.00688269256194
cf,0.01,20, 'hidden',500.0,0.032119205298,0.00158959733376
prediction,0.01,21,0.042285017287,0.039940509945,0.154635761589,0.0131992578694
cf,0.01,21, 'hidden_sigmoid',500.0,0.00960264900662,0.000373820476807
prediction,0.01,22,0.04224264679,0.039941158145,0.132781456954,0.0102391616883
cf,0.01,22, 'hidden',500.0,0.0721854304636,0.00396355731204
prediction,0.01,23,0.042227349841,0.040229838341,0.0211920529801,0.00169631552789
cf,0.01,23, 'hidden_sigmoid',5.0,0.254635761589,0.0175183451085
prediction,0.01,24,0.042269310937,0.04003646969,0.123178807947,0.0102342361753
cf,0.01,24, 'hidden',100.0,0.0350993377483,0.00142382178826
prediction,0.01,25,0.042201033244,0.040228947997,0.100331125828,0.00863253844274
cf,0.01,25, 'hidden_sigmoid',500.0,0.230463576159,0.0168258008598
prediction,0.01,26,0.042204838532,0.040003050118,0.0877483443709,0.00687075861692
cf,0.01,26, 'hidden_sigmoid',500.0,0.149337748344,0.00890454679618
prediction,0.01,27,0.0422560884,0.039889443665,0.0526490066225,0.00447283379684
cf,0.01,27, 'hidden_sigmoid',500.0,0.239072847682,0.0221383895624
prediction,0.01,28,0.042222975968,0.039936214685,0.0188741721854,0.0008501848982
cf,0.01,28, 'hidden',500.0,0.214238410596,0.0132831837128
prediction,0.01,29,0.042311353465,0.039994429796,0.014238410596,0.00079789984552
